disease,category,mol_id,max_phase,efo_term
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1194325,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1621597,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1256786,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2178579,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3039524,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3544968,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3545087,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3916700,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1096896,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3833319,4.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2308782,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL398435,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1431,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2356097,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1200335,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3989727,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL600,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1315867,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL157101,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1232510,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201451,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201562,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2109604,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2109607,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2108675,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1349,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1236802,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1760,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1200689,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3137332,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL5314397,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3707229,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2216859,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3989954,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL165,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL346919,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL50,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL570015,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1893913,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL485629,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1240967,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1627201,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3113734,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297352,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4072756,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1921904,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3113974,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1084173,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1910856,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297483,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3695568,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297510,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297520,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297590,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3617964,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1232993,0.5,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297701,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297364,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1946170,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1159650,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201138,3.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL185,3.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL650,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL414804,3.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1773,3.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201583,3.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL502835,1.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3334567,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297436,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297600,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297879,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3818875,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2108738,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1200681,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL556578,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3989910,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4297480,1.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4594287,4.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4594594,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4594385,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2207138,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4650490,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2105717,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1002,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL481,1.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3707243,4.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3666807,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4208954,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1737,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL443,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL22,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201577,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3301612,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL3545162,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL5095217,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL5095218,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL470670,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL35,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4650222,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL80386,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201574,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2103864,2.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1751,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL688,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL526,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1200694,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1083385,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL655,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1771,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201766,2.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL2021423,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL65375,1.0,colon adenocarcinoma
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL4074884,0.5,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL5314499,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL6068013,1.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL1201396,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL6068503,3.0,chronic obstructive pulmonary disease
"Pulmonary Disease, Chronic Obstructive",respiratory,CHEMBL6068544,1.0,chronic obstructive pulmonary disease
"Rhinitis, Allergic",respiratory,CHEMBL1200681,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL787,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL1161,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL1200500,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL1201014,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL3188034,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL1200795,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL1200809,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL384467,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL635,4.0,allergic rhinitis
"Rhinitis, Allergic",respiratory,CHEMBL1620,4.0,allergic rhinitis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201823,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201580,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL118,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201831,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201610,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL932,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201572,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201581,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL34259,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200806,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL131,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL635,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201576,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201182,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1237022,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2103743,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201570,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL514800,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1542,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1789843,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL139,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201833,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL154,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201836,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL960,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1237023,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1034,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL256907,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201607,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201834,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL503,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200878,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4303669,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743068,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2021430,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1366,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1650,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL527,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL384467,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL622,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL599,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3301607,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108730,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3137308,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1088751,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743088,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108739,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2105759,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108063,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743050,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL245019,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1751,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743075,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL415324,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3039513,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743039,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743053,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743071,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2103830,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743034,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL514201,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743054,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2107867,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1908391,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743056,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743026,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743017,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2107960,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743083,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5314357,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3301600,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL460026,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3137316,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1742986,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1230065,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL69308,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1622,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108589,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109337,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1742996,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL221959,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108041,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1789941,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL32,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5314366,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743044,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108172,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3545108,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1951914,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095028,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3545225,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109458,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109433,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3639728,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL5095034,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1823817,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3813873,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3545241,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3674570,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3833374,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3545398,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4444976,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3301609,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL3039502,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200490,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1742988,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL416146,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL41286,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL464982,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201835,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1088752,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2103838,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL374478,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL730,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1434,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2218860,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL160,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1098659,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1431,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL428647,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL112,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL4297165,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1742420,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL58510,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL113,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1646,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201138,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL998,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1448,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL404108,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL19299,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL416,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL650,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1168,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL421,4.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL76,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL103667,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200796,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1503,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL563,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1200574,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1064,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108459,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2108875,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL206815,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2104969,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1201575,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1742990,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1743057,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL2109467,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1679,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL376180,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1535,3.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1464,1.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1496,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL941,2.0,rheumatoid arthritis
"Arthritis, Rheumatoid",autoimmune,CHEMBL1144,1.0,rheumatoid arthritis
